codigo;codigo_cliente
10160050;20926
10160140;20926
10182003;20926
10222056;20926
10230924;20926
13621230;20926
10120120;30066
10230924;30066
10041006;30322
10080502;30322
10160050;30322
10222056;30322
10230009;30322
10230016;30322
10230924;30322
10279020;30322
10400467;30322
10230031;30322
10450140;30322
29000527;30322
10080005;30374
10080108;30374
10080203;30374
10120111;30374
10230044;30374
10450049;30374
10450151;30374
10450154;30374
10450363;30374
10450364;30374
10450371;30374
10450372;30374
13220011;30374
13220012;30374
13220021;30374
13220171;30374
13220173;30374
13220175;30374
13620855;30374
29000485;30374
29000491;30374
29000499;30374
29000500;30374
29000532;30374
29000551;30374
10080270;40382
13621230;40382
